DocNo, Date, Device, Customer,SDCId, ZRAInvoiceNo,CustRef/PO, TPIN, Capturer, Reference, Currency, Rate, Sub-Total, VAT, Discount, Total, Receipt, Balance, Cash, Card, Swish, Other, AccountTransaction, Notes
INM0080630,1/28/2026 10:26:49 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/91695,,1001646043, , ,ZMW,1,927.210021972656,148.350006103516,0,1075.56005859375,0,0,0,0,0,0,Yes,SIAO 25- 65811; Shoprite - Great North; 81458; 1199612588
INM0080638,1/28/2026 10:26:49 AM,Desktop,Pick N Pay,SDC0010022038,INV0010022038/91703,,1001978325, , ,ZMW,1,4758.60009765625,761.380004882813,0,5519.97998046875,0,0,0,0,0,0,Yes,SIAO 25- 65820; PNP - Garden City; ZC26; 4762695400
INM0080669,1/28/2026 10:26:49 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/91734,,1001646043, , ,ZMW,1,1193.40002441406,0,0,1193.40002441406,0,0,0,0,0,0,Yes,SIAO 25- 65851; Shoprite - Barotse Mall; 84799; 1199243231
INM0080703,1/28/2026 10:26:49 AM,Desktop,Melisa Kabulonga,SDC0010022038,INV0010022038/91776,,1001631586, , ,ZMW,1,91917.2265625,14706.7197265625,0,106623.953125,0,0,0,0,0,0,Yes,SIAO 25- 65944; Non MT Customer; ; 
INM0080711,1/28/2026 10:26:49 AM,Desktop,Cheers Distribution Centre (Future Ventures Ltd),SDC0010022038,INV0010022038/91783,,1001999710, , ,ZMW,1,23675.94921875,3788.10009765625,0,27464.05078125,0,0,0,0,0,0,Yes,SIAO 25- 65960; Cheers - Lilayi Shopping Mall; ; 132600250
INM0080721,1/28/2026 10:26:49 AM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/91790,,1001646043, , ,ZMW,1,4682.97998046875,749.27001953125,0,5432.25,0,0,0,0,0,0,Yes,SIAO 25- 65976; Shoprite - Mukuba Mall; 84723; 1199632393
INM0080728,1/28/2026 10:26:49 AM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/91785,,1001646043, , ,ZMW,1,310.359985351563,49.6599998474121,0,360.019989013672,0,0,0,0,0,0,Yes,SIAO 25- 65985; Shoprite - Chimwemwe; 31364; 1199630639
INM0080204,1/27/2026 10:55:28 AM,Desktop,RB - Pick N Pay,SDC0010022038,INV0010022038/91292,,1001978325, , ,ZMW,1,27324.099609375,3862.26000976563,0,31186.359375,0,0,0,0,0,0,Yes,SIAO 25- 65559; PNP - Foxdale; ZC30; 4762722969.0
INM0080239,1/27/2026 10:55:28 AM,Desktop,RB - Choppies Supermarkets,SDC0010022038,INV0010022038/91327,,1003084829, , ,ZMW,1,4249.1201171875,679.840026855469,0,4928.9599609375,0,0,0,0,0,0,Yes,SIAO 25- 65728; Choppies - Chongwe; ; 8252.0
INM0080252,1/27/2026 10:55:28 AM,Desktop,RB - Choppies Supermarkets,SDC0010022038,INV0010022038/91340,,1003084829, , ,ZMW,1,8498.240234375,1359.71997070313,0,9857.9599609375,0,0,0,0,0,0,Yes,SIAO 25- 65747; Choppies - Chipata Two; ; 8257.0
INM0080255,1/27/2026 10:55:28 AM,Desktop,RB - Pick N Pay,SDC0010022038,INV0010022038/91343,,1001978325, , ,ZMW,1,9699.83984375,1408.05004882813,0,11107.8896484375,0,0,0,0,0,0,Yes,SIAO 25- 65750; PNP - Luanshya; ZC15; 4762747798.0
INM0080273,1/27/2026 11:03:33 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/91361,,1001646043, , ,ZMW,1,413.799987792969,66.2099990844727,0,480.010009765625,0,0,0,0,0,0,Yes,SIAO 25- 65342; Shoprite - Munali; 39875; 1199631750
INM0080307,1/27/2026 11:03:33 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/91402,,1001646043, , ,ZMW,1,2840.830078125,454.540008544922,0,3295.3701171875,0,0,0,0,0,0,Yes,SIAO 25- 65415; Shoprite - Mini Ibex Hill; G606; 1199244369
INM0080312,1/27/2026 11:03:33 AM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/91412,,1001646043, , ,ZMW,1,4096.97998046875,655.52001953125,0,4752.5,0,0,0,0,0,0,Yes,SIAO 25- 65425; Shoprite - Mini Ibex Hill; G606; 1199420604
INM0080324,1/27/2026 11:03:33 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/91420,,1001646043, , ,ZMW,1,512.070007324219,81.9300003051758,0,594,0,0,0,0,0,0,Yes,SIAO 25- 65447; Shoprite - Lusaka Woodlands; 94433; 1199633132
INM0080341,1/27/2026 11:03:33 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/91437,,1001646043, , ,ZMW,1,1551.75,248.279998779297,0,1800.03002929688,0,0,0,0,0,0,Yes,SIAO 25- 65477; Shoprite - Mini Mungwi; G604; 1199420610
